_id,processo_seletivo,nome_curso,semestre_oferta,ano_oferta,data_inicio_matriculas,data_fim_matriculas,vagas,data_atualizacao
2591da59-03c5-425b-b66c-502f7199bce2,EDITAL Nº 857/GR/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2018,Residência Medica em Radioterapia - Hospital São Vicente de Paulo,1,2018,2018-02-27,2018-03-06,1,2019-08-26
d00cf319-3742-489c-a840-496b6f67e4aa,Edital nº 101/GR/UFFS/2018 Admissão de Candidatos em Disciplina Isolada no Curso de Mestrado do Programa de Agroecologia e Desenvolvimento Rural Sustentável PPGADR.,Mestrado em Agroecologia e Desenvolvimento Rural Sustentável,1,2018,2018-02-28,2018-03-08,30,2019-08-26
9ca18862-d5b3-4cca-aa88-7cac332b30e3,EDITAL Nº 138/GR/UFFS/2018 - Admissão de Alunos em Disciplina Isolada no Curso de Mestrado em Educação PPGE,Mestrado em Educação,1,2018,2018-03-05,2018-03-13,20,2019-08-26
80505d16-7b46-462b-b737-b374c99353a9,EDITAL Nº 217/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Pediatria - Hospital da Cidade de Passo Fundo,1,2019,2019-03-14,2019-03-14,3,2019-08-26
bf64a16b-53b7-4ad5-a4f7-48ad7b4b6dfb,EDITAL Nº 857/GR/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2018,Residência Médica em Otorrinolaringologia - Hospital São Vicente de Paulo,1,2018,2018-02-27,2018-03-13,1,2019-08-26
63dbbb34-a858-4253-ab1c-96c82b96c4f5,EDITAL Nº 857/GR/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2018,Residência Médica em Dermatologia - Hospital São Vicente de Paulo,1,2018,2018-02-27,2018-03-19,2,2019-08-26
375c82d3-9d68-49c1-bd83-009168cbd669,EDITAL Nº 217/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Cardiologia - Hospital São Vicente de Paulo,1,2019,2019-03-14,2019-03-14,2,2019-08-26
da8c8357-8095-4e98-a3b1-42c2055f1099,EDITAL Nº 637/UFFS/2016 ADMISSÃO DE ALUNOS EM DISCIPLINAS ISOLADAS NO CURSO DE  MESTRADO EM HISTÓRIA,Mestrado em História,2,2016,2016-08-09,2016-08-12,7,2019-08-26
32db625a-64a5-4c2e-ba8c-160b8f8e6105,EDITAL Nº 307/UFFS/2015 PROCESSO SELETIVO DO PROGRAMA DE PÓS-GRADUAÇÃO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS -PPGICH/UFFS,Mestrado Interdisciplinar em Ciências Humanas,2,2015,2015-08-20,2015-08-31,20,2019-08-26
8390f664-5036-41cb-9ea6-3c8d6680749a,"Processo Seletivo para Ingresso no programa Residência Médica - Edital Nº 510/UFFS/2014, para o Hospital da Cidade de Passo Fundo. Publicado pela UFFS em 20 de agosto de 2014",Residência Médica em Oncologia Clínica - Hospital da Cidade de Passo Fundo,1,2015,2015-02-23,2015-07-31,1,2019-08-26
c02f5de7-6024-4b72-a1b2-4de1e3ba0926,"Processo Seletivo para Ingresso no programa Residência Médica - Edital Nº 510/UFFS/2014, para o Hospital da Cidade de Passo Fundo. Publicado pela UFFS em 20 de agosto de 2014.",Residência Médica em Clínica Médica em Radiologia e Diagnóstico por Imagem – Hospital da Cidade de Passo Fundo,1,2015,2015-02-23,2015-07-31,1,2019-08-26
a1eb117f-9dc3-4956-ae19-f65dac5bb766,Edital de Concurso de Seleção à Residência Médica - 2014 para o Hospital São Vicente de Paulo/Passo Fundo. Publicado pela COREME em 17 de Agosto de 2013.,Residência Médica em Neurocirurgia - Hospital São Vicente de Paulo,1,2014,2015-02-23,2015-09-30,2,2019-08-26
d1ecc349-7332-47a1-a2ba-0847b6a493d2,Edital de Concurso de Seleção à Residência Médica - 2013 para o Hospital São Vicente de Paulo/Passo Fundo. Publicado pela COREME em 17 de Agosto de 2012.,Residência Médica em Oftalmologia - Hospital São Vicente de Paulo,1,2013,2015-02-23,2015-09-30,2,2019-08-26
ac7e4c33-7a74-4881-87f7-60186f7e49aa,EDITAL Nº 154/UFFS/2015 - ADMISSÃO DE CANDIDATOS EM DISCIPLINA ISOLADA NO CURSO DE MESTRADO DO PROGRAMA DE AGROECOLOGIA E DESENVOLVIMENTO RURAL SUSTENTÁVEL - PPGADR,Mestrado em Agroecologia e Desenvolvimento Rural Sustentável,1,2015,2015-03-16,2015-03-17,6,2019-08-26
64de1f56-cd23-4487-a93b-ebb5951122a1,"EDITAL Nº 372/UFFS/2016 resultado do EDITAL PROFMAT Nº 07, PUBLICADO EM 30 DE NOVEMBRO DE 2015.",Mestrado Profissional em Matemática,1,2016,2016-05-02,2016-05-04,20,2019-08-26
f2a561fd-74bd-449a-a72d-8034dbe022c3,EDITAL Nº 155/UFFS/2017 ADMISSÃO DE CANDIDATOS EM DISCIPLINA ISOLADA NO CURSO DE MESTRADO DO PROGRAMA DE DESENVOLVIMENTO E POLÍTICAS PÚBLICAS - PPGDPP,Mestrado em Desenvolvimento e Políticas Públicas,1,2017,2017-03-13,2017-03-13,6,2019-08-26
639b1f1f-7453-4be0-be61-d413d3c2b7f0,EDITAL Nº 174/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2017,Residência Médica em Nefrologia - Hospital São Vicente de Paulo,1,2017,2017-03-30,2017-03-30,1,2019-08-26
a6ae1cbd-2e1e-4875-92fa-18c6c04c13e0,Transferência externa residente LUISIANE KRZIZANSKI DOMINGUES do PRM de RADIOLOGIA E DIAGNÓSTICO POR IMAGEM da Associação Congregação de Santa Catarina - Hospital Nossa Senhora da Conceição - SC para o PRM da mesma especialidade da Universidade Federal da Fronteira Sul - UFFS - RS.,Residência Médica em Clínica Médica em Radiologia e Diagnóstico por Imagem – Hospital São Vicente de Paulo,1,2017,2017-06-01,2017-06-01,1,2019-08-26
7365811a-dea5-4703-ac34-2c4cd45bb601,EDITAL Nº 857/GR/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2018,Residência Médica em Pediatria - Hospital da Cidade de Passo Fundo,1,2018,2018-02-27,2018-03-06,4,2019-08-26
2eb2461a-44f9-478f-ad79-6b8b89204175,Editais Nº 1069 e 1083GRUFFS2017 Admissão Candidatos Disciplina Isolada Curso de Mestrado Profissional em Educação PPGPE,Mestrado Profissional em Educação,1,2018,2018-02-19,2018-03-23,9,2019-08-26
a85e5749-e0ef-4175-9098-e48377821c94,EDITAL Nº 183/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS CHAPECÓ,Residência Médica em Ortopedia e Traumatologia - Hospital Regional do Oeste,1,2018,2018-03-19,2018-03-19,2,2019-08-26
131f7f01-c885-43da-81c0-049a97e85bf3,EDITAL Nº 190/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS PASSO FUNDO,Residência Médica em Cardiologia - Hospital da Cidade de Passo Fundo,1,2018,2018-03-19,2018-03-19,1,2019-08-26
9053d202-d925-4f73-b861-2cd42f4d3e93,EDITAL Nº 135/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS PASSO FUNDO,Residência Médica em Gastroenterologia - Hospital da Cidade de Passo Fundo,1,2018,2018-03-19,2018-03-19,1,2019-08-26
d5c28b75-c1e9-44ab-b451-be53e3c872c9,EDITAL Nº 135/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS PASSO FUNDO,Residência Médica em Obstetrícia e Ginecologia - Hospital da Cidade de Passo Fundo,1,2018,2018-03-19,2018-03-19,2,2019-08-26
453e134d-c756-4b86-9a65-2effaaa7aa09,EDITAL Nº 135/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS PASSO FUNDO,Residência Médica em Oncologia Clínica - Hospital da Cidade de Passo Fundo,1,2018,2018-03-19,2018-03-19,2,2019-08-26
dd874671-2032-401b-bab3-030f9baf4a0d,EDITAL Nº 135/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS PASSO FUNDO,Residência Médica em Clínica Médica - Hospital de Caridade de Carazinho,1,2018,2018-03-19,2018-03-19,2,2019-08-26
5380e24f-653a-436c-8aba-de5f13724f50,EDITAL Nº 135/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS PASSO FUNDO,Residência Médica em Cardiologia - Hospital São Vicente de Paulo,1,2018,2018-03-19,2018-03-19,3,2019-08-26
9509cd3f-c9dd-4ae2-954b-28c780e8e34e,EDITAL Nº 135/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS PASSO FUNDO,Residência Médica em Cirurgia da Mão - Hospital São Vicente de Paulo,1,2018,2018-03-19,2018-03-19,1,2019-08-26
a2911e5d-9b2e-4ee8-aea5-8a47c79f45f5,EDITAL Nº 135/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS PASSO FUNDO,Residência Médica em Hematologia e Hemoterapia - Hospital São Vicente de Paulo,1,2018,2018-03-19,2018-03-19,1,2019-08-26
af659f04-75a8-4baf-8876-1dfeb8feef42,EDITAL Nº 135/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS PASSO FUNDO,Residência Médica em Hemodinâmica e Cardiologia Intervencionista - Hospital São Vicente de Paulo,1,2018,2018-03-19,2018-03-19,1,2019-08-26
2ba32a3c-e523-4e91-8edd-138f5956c855,EDITAL Nº 135/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS PASSO FUNDO,Residência Médica em Medicina da Família e Comunidade - Hospital São Vicente de Paulo,1,2018,2018-03-19,2018-03-19,2,2019-08-26
1e8d639f-75a6-4c1e-82cf-3c41a5e97a04,EDITAL Nº 135/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS PASSO FUNDO,Residência Médica em Medicina de Urgência - Hospital São Vicente de Paulo,1,2018,2018-03-19,2018-03-19,2,2019-08-26
32380f89-3dbf-463e-b727-f218e6f45bd3,EDITAL Nº 135/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS PASSO FUNDO,Residência Médica em Medicina Intensiva - Hospital São Vicente de Paulo,1,2018,2018-03-19,2018-03-19,2,2019-08-26
aad3ac9c-6162-4fc4-86ba-65cd9c596e3c,EDITAL Nº 135/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS PASSO FUNDO,Residência Médica em Medicina Intensiva Pediátrica - Hospital São Vicente de Paulo,1,2018,2018-03-19,2018-03-19,2,2019-08-26
a6ae2a80-a490-49e4-9809-7d35851eef58,EDITAL Nº 135/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS PASSO FUNDO,Residência Médica em Nefrologia - Hospital São Vicente de Paulo,1,2018,2018-03-19,2018-03-19,1,2019-08-26
bb14bd1b-154c-4a0c-a374-9c8a7c312303,EDITAL Nº 135/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS PASSO FUNDO,Residência Médica em Neonatologia - Hospital São Vicente de Paulo,1,2018,2018-03-19,2018-03-19,3,2019-08-26
462dc38c-0cec-479a-a893-9dcb57f7da5e,EDITAL Nº 135/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS PASSO FUNDO,Residência Médica em Cancerologia Clínica - Hospital São Vicente de Paulo,1,2018,2018-03-19,2018-03-19,1,2019-08-26
7a37d12b-3def-4901-ab47-add756df8fda,EDITAL Nº 135/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS PASSO FUNDO,Residência Médica em Cancerologia Pediátrica - Hospital São Vicente de Paulo,1,2018,2018-03-19,2018-03-19,1,2019-08-26
d5d835bb-7b5d-4889-87e6-cd920395ed26,EDITAL Nº 1124/GR/UFFS/2017 - Processo Seletivo para Ingresso no Curso de Pós Graduação Lato Sensu em Ensino de Língua e Literatura,Especialização em Ensino de Língua e Literatura,1,2018,2018-03-26,2018-03-30,30,2019-08-26
f7295d01-bd00-4e83-82ed-dab684942b57,Transferência externa. Processo CNRM 23000.007466/2018-79.,Residência Médica em Clínica Médica em Radiologia e Diagnóstico por Imagem – Hospital São Vicente de Paulo,1,2018,2018-03-29,2018-03-29,1,2019-08-26
bdd8a4b7-f698-4c87-b784-20f8bf3feabc,Transferência externa. Processo CNRM nº 23000.048117/2017-26,Residência Médica em Cirurgia Geral - Hospital da Cidade de Passo Fundo,1,2018,2018-06-11,2018-06-11,1,2019-08-26
bf988b6f-a297-4ec9-850d-1f6f3a6d1b96,EDITAL Nº 731/GR/UFFS/2018 - ADMISSÃO DE CANDIDATOS EM DISCIPLINA ISOLADA NO CURSO DE MESTRADO DO PROGRAMA DE AGROECOLOGIA E DESENVOLVIMENTO RURAL SUSTENTÁVEL PPGADR,Mestrado em Agroecologia e Desenvolvimento Rural Sustentável,2,2018,2018-08-10,2018-08-13,15,2019-08-26
14bb47c9-f729-4c14-89e5-982d32ecd3f3,EDITAL Nº 715/GR/UFFS/2018 - ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO CURSO DE MESTRADO DO PROGRAMA DE PÓS GRADUAÇÃO EM AMBIENTE E TECNOLOGIAS SUSTENTÁVEIS PPGATS.,Mestrado em Ambiente e Tecnologias Sustentáveis,2,2018,2018-07-23,2018-07-25,12,2019-08-26
5dab77e1-9a2f-4a8c-a62a-e92a7e526066,EDITAL Nº 49/GR/UFFS/2018 - Processo Seletivo do Programa de Pós Graduação em Educação - PPGE/UFFS,Mestrado em Educação,2,2018,2018-07-23,2018-07-25,20,2019-08-26
0c35a0e0-dfdc-4ba0-ae4a-e799346acb1a,EDITAL Nº 400/GR/UFFS/2018 - PROCESSO SELETIVO DE CANDIDATOS ÀS VAGAS PARA O CURSO DE MESTRADO DO PROGRAMA DE PÓS GRADUAÇÃO EM HISTÓRIA PPGHUFFS,Mestrado em História,2,2018,2018-07-23,2018-07-25,15,2019-08-26
28f64a01-9062-412e-9602-1026c43be096,EDITAL Nº 653/GR/UFFS/2018 - ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO CURSO DE MESTRADO DO PROGRAMA DE PÓS GRADUAÇÃO EM CIÊNCIA E TECNOLOGIA AMBIENTAL PPGCTA,Mestrado em Ciência e Tecnologia de Alimentos,2,2018,2018-07-23,2018-07-25,8,2019-08-26
93a47f35-eae3-4884-b64c-a4d2c52494cb,EDITAL Nº 500/GR/UFFS/2018 - PROCESSO SELETIVO DE CANDIDATOS ÀS VAGAS PARA O PROGRAMA DE PÓS GRADUAÇÃO EM SAÚDE BEM ESTAR E PRODUCÃO ANIMAL SUSTENTÁVEL NA FRONTEIRA SUL MESTRADO ACADÊMICO PPG SBPAS 20182.,"Mestrado em Saúde, Bem-Estar e Produção Animal Sustentável na Fronteira Sul",2,2018,2018-07-23,2018-07-27,12,2019-08-26
8d1da406-6f6a-4537-be19-b813a0df6f30,EDITAL Nº 400/GR/UFFS/2018 - PROCESSO SELETIVO DE CANDIDATOS ÀS VAGAS PARA O CURSO DE MESTRADO DO PROGRAMA DE PÓS GRADUAÇÃO EM HISTÓRIA PPGHUFFS,Mestrado em História,2,2018,2018-07-23,2018-07-25,15,2019-08-26
546c13d0-32e6-4b8e-96df-ad5dc98bbdb5,EDITAL Nº 92/GR/UFFS/2018 - Processo Seletivo para o Curso de Mestrado do Programa de Pós Graduação em Estudos Linguísticos (PPGEL) 2018/2,Mestrado em Estudos Linguísticos,2,2018,2018-07-23,2018-07-27,20,2019-08-26
fb0d4e5f-3005-41ab-8651-e4603fe688fb,EDITAL Nº 663/GR/UFFS/2018 - RETIFICA O EDITAL Nº 660GRUFFS2018 ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO PROGRAMA DE PÓS GRADUAÇÃO MESTRADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS PPGICH.,Mestrado Interdisciplinar em Ciências Humanas,2,2018,2018-07-23,2018-07-31,20,2019-08-26
d8e770b2-5f5d-4376-9b32-ab6a621ff651,EDITAL Nº 652/GR/UFFS/2018 - ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO CURSO DE MESTRADO DO PROGRAMA DE PÓS GRADUAÇÃO PROFISSIONAL EM EDUCAÇÃO PPGPE.,Mestrado Profissional em Educação,2,2018,2018-07-23,2018-07-31,9,2019-08-26
bcb4ed39-7266-4937-bc5f-0b72507b5695,EDITAL Nº 653/GR/UFFS/2018 - ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO CURSO DE MESTRADO DO PROGRAMA DE PÓS GRADUAÇÃO EM CIÊNCIA E TECNOLOGIA AMBIENTAL PPGCTA,Mestrado em Ciência e Tecnologia Ambiental,2,2018,2018-07-23,2018-07-31,8,2019-08-26
c7a7b949-1fda-422d-b285-e44eb0ceef3a,EDITAL Nº 249/GR/UFFS/2018 - PROCESSO SELETIVO DE CANDIDATOS ÀS VAGAS PARA O CURSO DE MESTRADO DO PROGRAMA DE PÓS GRADUAÇÃO EM CIÊNCIA E TECNOLOGIA DE ALIMENTOS PPGCTAL,Mestrado em Ciência e Tecnologia de Alimentos,2,2018,2018-07-23,2018-08-03,20,2019-08-26
4ed95742-fe79-499b-8a96-6e9a53a73f47,EDITAL Nº 375/GR/UFFS/2018 - PROCESSO SELETIVO DO PROGRAMA DE PÓS GRADUAÇÃO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS PPGICH UFFS,Mestrado Interdisciplinar em Ciências Humanas,2,2018,2018-07-23,2018-08-02,20,2019-08-26
d6ae99f3-d002-4939-9fe7-d5fc89e9ee22,EDITAL Nº 381/GR/UFFS/2018 - PROCESSO SELETIVO DO PROGRAMA DE PÓS GRADUAÇÃO PROFISSIONAL EM EDUCAÇÃO PPGPE UFFS,Mestrado Profissional em Educação,2,2018,2018-07-23,2018-08-02,20,2019-08-26
77190ce0-625f-42fc-9ce5-e5226e246d27,EDITAL Nº 821/GR/UFFS/2018 - ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO CURSO DE MESTRADO EM ESTUDOS LINGUÍSTICOS PPGEL,Mestrado em Estudos Linguísticos,2,2018,2018-08-06,2018-08-08,13,2019-08-26
bf7445b9-b498-4f1d-9913-5ecc0ccce91b,EDITAL Nº 822/GR/UFFS/2018 - ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO CURSO DE MESTRADO EM HISTÓRIA PPGH,Mestrado em Estudos Linguísticos,2,2018,2018-08-06,2018-08-08,15,2019-08-26
855d7b11-6274-4ed8-872e-61addffae91e,EDITAL Nº 781/GR/UFFS/2018 - ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO CURSO DE MESTRADO DO PROGRAMA DE PÓS GRADUAÇÃO EM CIÊNCIA E TECNOLOGIA DE ALIMENTOS PPGCTAL UFFS,Mestrado em Ciência e Tecnologia de Alimentos,2,2018,2018-08-06,2018-08-07,5,2019-08-26
c942958b-6c56-4874-8ff1-c78320753d5c,EDITAL Nº 835/GR/UFFS/2018 - ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO CURSO DE MESTRADO DO PROGRAMA DE PÓS GRADUAÇÃO EM SAÚDE BEM ESTAR E PRODUÇÃO ANIMAL SUSTENTÁVEL NA FRONTEIRA SUL PPG SBPAS UFFS,"Mestrado em Saúde, Bem-Estar e Produção Animal Sustentável na Fronteira Sul",2,2018,2018-08-08,2018-08-09,6,2019-08-26
824c1370-a3bb-4c7a-8d78-feb8603595fc,EDITAL Nº 669/GR/UFFS/2018 - ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO CURSO DE MESTRADO DO PROGRAMA DE PÓS GRADUAÇÃO EM DESENVOLVIMENTO E POLÍTICAS PÚBLICAS PPGDPP.,Mestrado em Desenvolvimento e Políticas Públicas,2,2018,2018-07-26,2018-09-14,9,2019-08-26
23d5ed81-7408-4e70-a802-851dd8f5d844,EDITAL Nº 822/GR/UFFS/2018 - ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO CURSO DE MESTRADO EM HISTÓRIA PPGH,Mestrado em História,2,2018,2018-08-06,2018-08-14,15,2019-08-26
cb03cfae-5aad-444a-bf64-10c3023937c6,EDITAL Nº 823/GR/UFFS/2018 - ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO CURSO DE MESTRADO EM EDUCAÇÃO PPGE,Mestrado em Educação,2,2018,2018-08-06,2018-08-14,10,2019-08-26
1464a8b6-b292-46cb-b02f-652853c9c552,EDITAL Nº 202/GR/UFFS/2018 - PROCESSO SELETIVO DE CANDIDATOS ÀS VAGAS PARA O CURSO DE MESTRADO DO PROGRAMA DE AGROECOLOGIA E DESENVOLVIMENTO RURAL SUSTENTÁVEL PPGADR,Mestrado em Agroecologia e Desenvolvimento Rural Sustentável,2,2018,2018-07-30,2018-08-17,20,2019-08-26
19d293c6-94ca-4879-9a1a-6e729bc568fb,"EDITAL Nº 1008/GR/UFFS/2018
COMPLEMENTAR AO EDITAL Nº 732GRUFFS2018 - HOMOLOGAÇÃO DOS SELECIONADOS E CONVOCAÇÃO PARA MATRICULA EM DISCIPLINA ISOLADA DO EDITAL Nº 669GRUFFS2018 NO CURSO DE MESTRADO EM DESENVOLVIMENTO E POLÍTICAS PÚBLICAS PPGDPP.",Mestrado em Desenvolvimento e Políticas Públicas,2,2018,2018-09-14,2018-09-14,1,2019-08-26
807d5571-2e07-401c-9281-a2231db374f8,EDITAL Nº 10 PROFMAT - PUBLICADO EM 2 DE JULHO DE 2018,Mestrado Profissional em Matemática,1,2019,2018-12-05,2018-12-07,20,2019-08-26
e46ce9a7-6dba-416b-841a-c0572d1f0db0,PROCESSO DE SELETIVO DE CANDIDATOS PARA O CURSO DE PÓS GRADUAÇÃO LATO SENSU EM DIREITOS HUMANOS,Especialização em Direitos Humanos,2,2018,2018-10-03,2018-10-26,42,2019-08-26
eb252387-3702-4f24-9aba-1278127f659f,EDITAL Nº 1190/GR/UFFS/2018 - CONVOCA CANDIDATOS APROVADOS PARA REALIZAR MATRÍCULA EM VAGAS REMANESCENTES DO PROFMAT,Mestrado Profissional em Matemática,1,2019,2018-12-11,2018-12-13,24,2019-08-26
1614742a-cafb-47ee-976e-3a22a9addb81,EDITAL Nº 797/UFFS/2016 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2017 – PASSO FUNDO,Residência Médica em Oncologia Clínica - Hospital da Cidade de Passo Fundo,1,2017,2019-07-16,2019-07-16,2,2019-08-26
8c89992d-8074-416d-bb15-2ab08e507c2a,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Oncologia Clínica - Hospital da Cidade de Passo Fundo,1,2019,2019-07-16,2019-07-16,2,2019-08-26
a05737e5-f5f3-414c-b0d0-13507d3952ad,EDITAL Nº 1170/GR/UFFS/2018 - PROCESSO SELETIVO PARA O INGRESSO DE DISCENTES NO PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS PPGEC 2019.1.,Programa de Pós-Graduação em Ensino de Ciências,1,2019,2019-03-06,2019-03-08,15,2019-08-26
8e606f38-1838-407e-b22f-b64ac21be963,EDITAL Nº 988/GR/UFFS/2018 - PROCESSO SELETIVO DE CANDIDATOS ÀS VAGAS PARA O CURSO DE MESTRADO DO PROGRAMA DE PÓS GRADUAÇÃO EM CIÊNCIA E TECNOLOGIA AMBIENTAL PPGCTA,Mestrado em Ciência e Tecnologia Ambiental,1,2019,2019-02-04,2019-02-08,20,2019-08-26
1147d779-9d95-4caf-8d67-572d50d16b84,EDITAL Nº 1002/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS CHAPECÓ 2019.1,Residência Médica em Cirurgia Geral - Hospital Regional do Oeste,1,2019,2019-02-18,2019-02-19,4,2019-08-26
c057ca35-2aa7-4012-a34a-8c6e01a97ad4,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Alergia e Imunologia Pediátrica - Hospital da Cidade de Passo Fundo,1,2019,2019-02-26,2019-02-27,2,2019-08-26
a534f464-f3b8-45ef-8706-c8631408d17b,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Cardiologia - Hospital da Cidade de Passo Fundo,1,2019,2019-02-26,2019-02-27,4,2019-08-26
4c78aa51-0e2a-417d-90a0-fb6ba359aedc,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Cirurgia Vascular - Hospital da Cidade de Passo Fundo,1,2019,2019-02-26,2019-02-27,2,2019-08-26
1206990e-4a27-4e77-910e-d21d3eae8d37,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Gastroenterologia - Hospital da Cidade de Passo Fundo,1,2019,2019-02-26,2019-02-27,1,2019-08-26
97da8f84-f978-454f-8853-484b5f3ef28e,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Neurocirurgia - Hospital da Cidade de Passo Fundo,1,2019,2019-02-26,2019-02-27,1,2019-08-26
cc483b5a-94fe-471d-b51f-194aa1d29299,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Oncologia Clínica - Hospital da Cidade de Passo Fundo,1,2019,2019-02-26,2019-02-27,2,2019-08-26
dde671aa-d779-48fa-b3d6-e9af51abded4,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Pediatria - Hospital da Cidade de Passo Fundo,1,2019,2019-02-26,2019-02-27,4,2019-08-26
